"rater","sad_structure","aid","leaf","estimate","file","actual"
"4","Linear","Unaided after-training",32,55,316,49.05833397
"4","Linear","Unaided after-training",33,78,313,66.15640197
"4","Linear","Unaided after-training",35,38,229,43.01484344
"4","Linear","Unaided after-training",36,52,35,48.4125778
"4","Linear","Unaided after-training",37,69,319,71.28903148
"4","Linear","Unaided after-training",39,30,273,24.16437499
"4","Linear","Unaided after-training",40,21,85,18.61375399
"4","Linear","Unaided after-training",41,7,158,4.85873659
"4","Linear","Unaided after-training",43,96.5,192,95.30338916
"4","Linear","Unaided after-training",44,48,166,50.86930753
"4","Linear","Unaided after-training",45,42,220,35.22269604
"4","Linear","Unaided after-training",46,51,190,57.03454048
"4","Linear","Unaided after-training",47,10,33,5.085407953
"4","Linear","Unaided after-training",48,50,60,49.67095426
"4","Linear","Unaided after-training",49,12,36,6.558377493
"4","Linear","Unaided after-training",50,95,305,93.93431574
"4","Linear","Unaided no-training",1,90,4,88.67770757
"4","Linear","Unaided no-training",2,25,11,37.94803072
"4","Linear","Unaided no-training",3,97,305,93.93431574
"4","Linear","Unaided no-training",4,95,302,92.71633417
"4","Linear","Unaided no-training",5,97,304,93.81180033
"4","Linear","Unaided no-training",6,30,5,33.37811929
"4","Linear","Unaided no-training",7,60,308,67.39944707
"4","Linear","Unaided no-training",8,15,21,12.55329039
"4","Linear","Unaided no-training",9,90,306,93.63085336
"4","Linear","Unaided no-training",10,5,36,6.558377493
"4","Linear","Unaided no-training",11,60,310,70.05839109
"4","Linear","Unaided no-training",12,15,31,9.809084419
"4","Linear","Unaided no-training",13,8,33,5.085407953
"4","Linear","Unaided no-training",14,15,46,8.211998943
"4","Linear","Unaided no-training",15,25,9,57.84712957
"4","Linear","Unaided no-training",16,20,51,21.5129421
"4","Linear","Unaided no-training",17,40,60,49.67095426
"4","Linear","Unaided no-training",18,35,303,50.03266092
"4","Linear","Unaided no-training",19,15,39,36.83114208
"4","Linear","Unaided no-training",20,30,50,19.98605386
"4","Linear","Unaided no-training",21,10,70,10.24559966
"4","Linear","Unaided no-training",22,45,35,48.4125778
"4","Linear","Unaided no-training",23,5,95,2.574066669
"4","Linear","Unaided no-training",24,95,192,95.30338916
"4","Linear","Unaided no-training",25,70,313,66.15640197
"4","Linear","Unaided no-training",26,40,316,49.05833397
"4","Linear","Unaided no-training",27,5,75,4.138223769
"4","Linear","Unaided no-training",28,20,85,18.61375399
"4","Linear","Unaided no-training",29,15,103,16.69698532
"4","Linear","Unaided no-training",31,26,110,30.5075162
"4","Linear","Unaided no-training",32,30,156,20.12000915
"4","Linear","Unaided no-training",33,15,168,11.81975862
"4","Linear","Unaided no-training",34,70,153,77.4691826
"4","Linear","Unaided no-training",35,10,158,4.85873659
"4","Linear","Unaided no-training",36,35,166,50.86930753
"4","Linear","Unaided no-training",38,45,190,57.03454048
"4","Linear","Unaided no-training",39,10,187,13.14949391
"4","Linear","Unaided no-training",40,35,220,35.22269604
"4","Linear","Unaided no-training",41,40,229,43.01484344
"4","Linear","Unaided no-training",42,25,223,32.025804
"4","Linear","Unaided no-training",45,30,171,26.49543506
"4","Linear","Unaided no-training",46,45,270,38.94135999
"4","Linear","Unaided no-training",47,70,319,71.28903148
"4","Linear","Unaided no-training",48,25,221,25.49189954
"4","Linear","Unaided no-training",49,20,273,24.16437499
"4","Linear","Unaided no-training",50,15,228,14.89705055
"5","Linear","SAD-aided",1,93,302,92.71633417
"5","Linear","SAD-aided",2,94,305,93.93431574
"5","Linear","SAD-aided",3,84,4,88.67770757
"5","Linear","SAD-aided",4,35,5,33.37811929
"5","Linear","SAD-aided",5,30,11,37.94803072
"5","Linear","SAD-aided",6,91,306,93.63085336
"5","Linear","SAD-aided",7,95,304,93.81180033
"5","Linear","SAD-aided",8,60,308,67.39944707
"5","Linear","SAD-aided",9,22,21,12.55329039
"5","Linear","SAD-aided",10,18,31,9.809084419
"5","Linear","SAD-aided",11,8,33,5.085407953
"5","Linear","SAD-aided",12,10,36,6.558377493
"5","Linear","SAD-aided",13,29,39,36.83114208
"5","Linear","SAD-aided",14,73,310,70.05839109
"5","Linear","SAD-aided",15,29,46,8.211998943
"5","Linear","SAD-aided",16,51,9,57.84712957
"5","Linear","SAD-aided",17,42,50,19.98605386
"5","Linear","SAD-aided",18,32,51,21.5129421
"5","Linear","SAD-aided",19,47,35,48.4125778
"5","Linear","SAD-aided",20,45,60,49.67095426
"5","Linear","SAD-aided",21,40,303,50.03266092
"5","Linear","SAD-aided",22,21,70,10.24559966
"5","Linear","SAD-aided",23,7,75,4.138223769
"5","Linear","SAD-aided",24,43,316,49.05833397
"5","Linear","SAD-aided",25,64,313,66.15640197
"5","Linear","SAD-aided",26,29,85,18.61375399
"5","Linear","SAD-aided",27,98,192,95.30338916
"5","Linear","SAD-aided",28,5,95,2.574066669
"5","Linear","SAD-aided",29,17,103,16.69698532
"5","Linear","SAD-aided",30,28,110,30.5075162
"5","Linear","SAD-aided",31,85,153,77.4691826
"5","Linear","SAD-aided",33,38,156,20.12000915
"5","Linear","SAD-aided",34,17,158,4.85873659
"5","Linear","SAD-aided",35,39,166,50.86930753
"5","Linear","SAD-aided",36,23,168,11.81975862
"5","Linear","SAD-aided",37,31,171,26.49543506
"5","Linear","SAD-aided",39,21,187,13.14949391
"5","Linear","SAD-aided",40,43,190,57.03454048
"5","Linear","SAD-aided",41,42,229,43.01484344
"5","Linear","SAD-aided",42,39,220,35.22269604
"5","Linear","SAD-aided",43,36,221,25.49189954
"5","Linear","SAD-aided",44,27,223,32.025804
"5","Linear","SAD-aided",46,73,319,71.28903148
"5","Linear","SAD-aided",47,23,228,14.89705055
"5","Linear","SAD-aided",48,35,270,38.94135999
"5","Linear","SAD-aided",49,29,273,24.16437499
"5","Linear","Unaided after-training",1,31,5,33.37811929
"5","Linear","Unaided after-training",2,93,306,93.63085336
"5","Linear","Unaided after-training",3,13,50,19.98605386
"5","Linear","Unaided after-training",4,9,31,9.809084419
"5","Linear","Unaided after-training",5,33,303,50.03266092
"5","Linear","Unaided after-training",6,12,187,13.14949391
"5","Linear","Unaided after-training",7,32,221,25.49189954
"5","Linear","Unaided after-training",8,90,302,92.71633417
"5","Linear","Unaided after-training",9,47,9,57.84712957
"5","Linear","Unaided after-training",10,8,75,4.138223769
"5","Linear","Unaided after-training",11,35,156,20.12000915
"5","Linear","Unaided after-training",12,92,304,93.81180033
"5","Linear","Unaided after-training",13,73,4,88.67770757
"5","Linear","Unaided after-training",14,27,21,12.55329039
"5","Linear","Unaided after-training",15,20,228,14.89705055
"5","Linear","Unaided after-training",16,33,171,26.49543506
"5","Linear","Unaided after-training",17,13,46,8.211998943
"5","Linear","Unaided after-training",18,51,308,67.39944707
"5","Linear","Unaided after-training",19,27,11,37.94803072
"5","Linear","Unaided after-training",20,67,153,77.4691826
"5","Linear","Unaided after-training",22,28,223,32.025804
"5","Linear","Unaided after-training",23,5,95,2.574066669
"5","Linear","Unaided after-training",24,36,270,38.94135999
"5","Linear","Unaided after-training",25,29,51,21.5129421
"5","Linear","Unaided after-training",26,18,168,11.81975862
"5","Linear","Unaided after-training",27,53,310,70.05839109
"5","Linear","Unaided after-training",28,11,70,10.24559966
"5","Linear","Unaided after-training",29,28,110,30.5075162
"5","Linear","Unaided after-training",30,35,39,36.83114208
"5","Linear","Unaided after-training",31,14,103,16.69698532
"5","Linear","Unaided after-training",32,46,316,49.05833397
"5","Linear","Unaided after-training",33,58,313,66.15640197
"5","Linear","Unaided after-training",35,33,229,43.01484344
"5","Linear","Unaided after-training",36,39,35,48.4125778
"5","Linear","Unaided after-training",37,51,319,71.28903148
"5","Linear","Unaided after-training",39,22,273,24.16437499
"5","Linear","Unaided after-training",40,19,85,18.61375399
"5","Linear","Unaided after-training",41,9,158,4.85873659
"5","Linear","Unaided after-training",43,96,192,95.30338916
"5","Linear","Unaided after-training",44,34,166,50.86930753
"5","Linear","Unaided after-training",45,31,220,35.22269604
"5","Linear","Unaided after-training",46,47,190,57.03454048
"5","Linear","Unaided after-training",47,8,33,5.085407953
"5","Linear","Unaided after-training",48,46,60,49.67095426
"5","Linear","Unaided after-training",49,6,36,6.558377493
"5","Linear","Unaided after-training",50,94,305,93.93431574
"5","Linear","Unaided no-training",1,75,4,88.67770757
"5","Linear","Unaided no-training",2,23,11,37.94803072
"5","Linear","Unaided no-training",3,89,305,93.93431574
"5","Linear","Unaided no-training",4,85,302,92.71633417
"5","Linear","Unaided no-training",5,90,304,93.81180033
"5","Linear","Unaided no-training",6,29,5,33.37811929
"5","Linear","Unaided no-training",7,56,308,67.39944707
"5","Linear","Unaided no-training",8,13,21,12.55329039
"5","Linear","Unaided no-training",9,82,306,93.63085336
"5","Linear","Unaided no-training",10,8,36,6.558377493
"5","Linear","Unaided no-training",11,69,310,70.05839109
"5","Linear","Unaided no-training",12,23,31,9.809084419
"5","Linear","Unaided no-training",13,17,33,5.085407953
"5","Linear","Unaided no-training",14,19,46,8.211998943
"5","Linear","Unaided no-training",15,48,9,57.84712957
"5","Linear","Unaided no-training",16,31,51,21.5129421
"5","Linear","Unaided no-training",17,43,60,49.67095426
"5","Linear","Unaided no-training",18,37,303,50.03266092
"5","Linear","Unaided no-training",19,25,39,36.83114208
"5","Linear","Unaided no-training",20,36,50,19.98605386
"5","Linear","Unaided no-training",21,13,70,10.24559966
"5","Linear","Unaided no-training",22,41,35,48.4125778
"5","Linear","Unaided no-training",23,8,95,2.574066669
"5","Linear","Unaided no-training",24,93,192,95.30338916
"5","Linear","Unaided no-training",25,63,313,66.15640197
"5","Linear","Unaided no-training",26,39,316,49.05833397
"5","Linear","Unaided no-training",27,9,75,4.138223769
"5","Linear","Unaided no-training",28,27,85,18.61375399
"5","Linear","Unaided no-training",29,22,103,16.69698532
"5","Linear","Unaided no-training",31,28,110,30.5075162
"5","Linear","Unaided no-training",32,29,156,20.12000915
"5","Linear","Unaided no-training",33,27,168,11.81975862
"5","Linear","Unaided no-training",34,73,153,77.4691826
"5","Linear","Unaided no-training",35,12,158,4.85873659
"5","Linear","Unaided no-training",36,36,166,50.86930753
"5","Linear","Unaided no-training",38,43,190,57.03454048
"5","Linear","Unaided no-training",39,21,187,13.14949391
"5","Linear","Unaided no-training",40,38,220,35.22269604
"5","Linear","Unaided no-training",41,39,229,43.01484344
"5","Linear","Unaided no-training",42,31,223,32.025804
"5","Linear","Unaided no-training",45,29,171,26.49543506
"5","Linear","Unaided no-training",46,30,270,38.94135999
"5","Linear","Unaided no-training",47,69,319,71.28903148
"5","Linear","Unaided no-training",48,25,221,25.49189954
"5","Linear","Unaided no-training",49,31,273,24.16437499
"5","Linear","Unaided no-training",50,17,228,14.89705055
"6","Linear","SAD-aided",1,90,302,92.71633417
"6","Linear","SAD-aided",2,85,305,93.93431574
"6","Linear","SAD-aided",3,75,4,88.67770757
"6","Linear","SAD-aided",4,30,5,33.37811929
"6","Linear","SAD-aided",5,35,11,37.94803072
"6","Linear","SAD-aided",6,90,306,93.63085336
"6","Linear","SAD-aided",7,95,304,93.81180033
"6","Linear","SAD-aided",8,55,308,67.39944707
"6","Linear","SAD-aided",9,10,21,12.55329039
"6","Linear","SAD-aided",10,10,31,9.809084419
"6","Linear","SAD-aided",11,7,33,5.085407953
"6","Linear","SAD-aided",12,10,36,6.558377493
"6","Linear","SAD-aided",13,30,39,36.83114208
"6","Linear","SAD-aided",14,65,310,70.05839109
"6","Linear","SAD-aided",15,10,46,8.211998943
"6","Linear","SAD-aided",16,52,9,57.84712957
"6","Linear","SAD-aided",17,22,50,19.98605386
"6","Linear","SAD-aided",18,23,51,21.5129421
"6","Linear","SAD-aided",19,56,35,48.4125778
"6","Linear","SAD-aided",20,72,60,49.67095426
"6","Linear","SAD-aided",21,55,303,50.03266092
"6","Linear","SAD-aided",22,11,70,10.24559966
"6","Linear","SAD-aided",23,9,75,4.138223769
"6","Linear","SAD-aided",24,55,316,49.05833397
"6","Linear","SAD-aided",25,70,313,66.15640197
"6","Linear","SAD-aided",26,22,85,18.61375399
"6","Linear","SAD-aided",27,95,192,95.30338916
"6","Linear","SAD-aided",28,3,95,2.574066669
"6","Linear","SAD-aided",29,9,103,16.69698532
"6","Linear","SAD-aided",30,25,110,30.5075162
"6","Linear","SAD-aided",31,75,153,77.4691826
"6","Linear","SAD-aided",33,23,156,20.12000915
"6","Linear","SAD-aided",34,7,158,4.85873659
"6","Linear","SAD-aided",35,38,166,50.86930753
"6","Linear","SAD-aided",36,10,168,11.81975862
"6","Linear","SAD-aided",37,23,171,26.49543506
"6","Linear","SAD-aided",39,11,187,13.14949391
"6","Linear","SAD-aided",40,60,190,57.03454048
"6","Linear","SAD-aided",41,47,229,43.01484344
"6","Linear","SAD-aided",42,30,220,35.22269604
"6","Linear","SAD-aided",43,30,221,25.49189954
"6","Linear","SAD-aided",44,20,223,32.025804
"6","Linear","SAD-aided",46,65,319,71.28903148
"6","Linear","SAD-aided",47,13,228,14.89705055
"6","Linear","SAD-aided",48,30,270,38.94135999
"6","Linear","SAD-aided",49,27,273,24.16437499
"6","Linear","Unaided after-training",1,23,5,33.37811929
"6","Linear","Unaided after-training",2,80,306,93.63085336
"6","Linear","Unaided after-training",3,10,50,19.98605386
"6","Linear","Unaided after-training",4,5,31,9.809084419
"6","Linear","Unaided after-training",5,35,303,50.03266092
"6","Linear","Unaided after-training",6,10,187,13.14949391
"6","Linear","Unaided after-training",7,12,221,25.49189954
"6","Linear","Unaided after-training",8,90,302,92.71633417
"6","Linear","Unaided after-training",9,47,9,57.84712957
"6","Linear","Unaided after-training",10,4,75,4.138223769
"6","Linear","Unaided after-training",11,12,156,20.12000915
"6","Linear","Unaided after-training",12,90,304,93.81180033
"6","Linear","Unaided after-training",13,87,4,88.67770757
"6","Linear","Unaided after-training",14,5,21,12.55329039
"6","Linear","Unaided after-training",15,15,228,14.89705055
"6","Linear","Unaided after-training",16,18,171,26.49543506
"6","Linear","Unaided after-training",17,8,46,8.211998943
"6","Linear","Unaided after-training",18,55,308,67.39944707
"6","Linear","Unaided after-training",19,25,11,37.94803072
"6","Linear","Unaided after-training",20,65,153,77.4691826
"6","Linear","Unaided after-training",22,20,223,32.025804
"6","Linear","Unaided after-training",23,3,95,2.574066669
"6","Linear","Unaided after-training",24,30,270,38.94135999
"6","Linear","Unaided after-training",25,10,51,21.5129421
"6","Linear","Unaided after-training",26,7,168,11.81975862
"6","Linear","Unaided after-training",27,60,310,70.05839109
"6","Linear","Unaided after-training",28,8,70,10.24559966
"6","Linear","Unaided after-training",29,25,110,30.5075162
"6","Linear","Unaided after-training",30,35,39,36.83114208
"6","Linear","Unaided after-training",31,8,103,16.69698532
"6","Linear","Unaided after-training",32,55,316,49.05833397
"6","Linear","Unaided after-training",33,60,313,66.15640197
"6","Linear","Unaided after-training",35,35,229,43.01484344
"6","Linear","Unaided after-training",36,50,35,48.4125778
"6","Linear","Unaided after-training",37,60,319,71.28903148
"6","Linear","Unaided after-training",39,10,273,24.16437499
"6","Linear","Unaided after-training",40,10,85,18.61375399
"6","Linear","Unaided after-training",41,3,158,4.85873659
"6","Linear","Unaided after-training",43,95,192,95.30338916
"6","Linear","Unaided after-training",44,35,166,50.86930753
"6","Linear","Unaided after-training",45,30,220,35.22269604
"6","Linear","Unaided after-training",46,48,190,57.03454048
"6","Linear","Unaided after-training",47,5,33,5.085407953
"6","Linear","Unaided after-training",48,45,60,49.67095426
"6","Linear","Unaided after-training",49,8,36,6.558377493
"6","Linear","Unaided after-training",50,90,305,93.93431574
"6","Linear","Unaided no-training",1,85,4,88.67770757
"6","Linear","Unaided no-training",2,45,11,37.94803072
"6","Linear","Unaided no-training",3,95,305,93.93431574
"6","Linear","Unaided no-training",4,90,302,92.71633417
"6","Linear","Unaided no-training",5,90,304,93.81180033
"6","Linear","Unaided no-training",6,35,5,33.37811929
"6","Linear","Unaided no-training",7,65,308,67.39944707
"6","Linear","Unaided no-training",8,10,21,12.55329039
"6","Linear","Unaided no-training",9,85,306,93.63085336
"6","Linear","Unaided no-training",10,7,36,6.558377493
"6","Linear","Unaided no-training",11,75,310,70.05839109
"6","Linear","Unaided no-training",12,20,31,9.809084419
"6","Linear","Unaided no-training",13,5,33,5.085407953
